cluster,app,keyword,popularity,competitiveness,num_apps,rank,importance
education-codage,codeSpark,homer fun learning for kids,5,,225,8,1.10
education-codage,codeSpark,Fun Learning for kids,5,48,241,53,0.64
education-codage,codeSpark,learn kids,5,77,247,139,0.53
education-codage,codeSpark,learning game for kids & fun,5,69,245,99,0.57
education-codage,codeSpark,kids n,5,72,220,97,0.57
education-codage,codeSpark,code lesson,5,66,222,8,1.10
education-codage,codeSpark,컴퓨터,5,44,233,94,0.57
education-codage,codeSpark,learn coding/programming,5,,233,137,0.53
education-codage,codeSpark,learn codinb,5,57,198,39,0.69
education-codage,codeSpark,girls boobs,5,51,214,208,0.50
education-codage,codeSpark,code writing,5,98,231,7,1.16
education-codage,codeSpark,learn to park,5,51,42,15,0.89
education-codage,codeSpark,ochui,5,7,237,57,0.63
education-codage,codeSpark,code write,5,56,219,16,0.87
education-codage,codeSpark,fun for kids,5,85,246,15,0.89
education-codage,codeSpark,youtbe kids,5,90,244,183,0.51
education-codage,codeSpark,science games kids,5,63,247,135,0.54
education-codage,codeSpark,learning parent,5,50,203,30,0.74
education-codage,codeSpark,code for roblox,5,37,212,18,0.84
education-codage,codeSpark,learncode,5,59,232,201,0.50
education-codage,codeSpark,Codecandy studio,5,,236,8,1.10
education-codage,codeSpark,practice academy,5,59,244,184,0.51
education-codage,codeSpark,codebook,5,57,236,10,1.02
education-codage,codeSpark,codefinity,5,96,219,20,0.82
education-codage,codeSpark,idz digital,5,33,233,6,1.24
education-codage,codeSpark,academies,5,82,205,51,0.65
education-codage,codeSpark,Codeway dijital,5,60,241,5,1.34
education-codage,codeSpark,challenging family game,5,66,209,182,0.51
education-codage,codeSpark,Fun Learning Aoo,5,42,228,161,0.52
education-codage,codeSpark,python coding game,5,,247,8,1.10
education-codage,codeSpark,coding quiz,5,,213,24,0.78
education-codage,codeSpark,数学学习游戏,5,46,241,95,0.57
education-codage,codeSpark,logic games kids,5,44,245,197,0.50
education-codage,codeSpark,kid coding games,5,57,248,11,0.98
education-codage,codeSpark,kid coding  games,5,42,236,2,2.29
education-codage,codeSpark,light puzzle game,5,49,221,121,0.55
education-codage,codeSpark,learning puzzle,5,57,241,206,0.50
education-codage,codeSpark,kids parent,5,47,225,60,0.63
education-codage,codeSpark,steam for kids,5,87,236,106,0.56
education-codage,codeSpark,compute,5,53,218,191,0.50
