cluster,app,keyword,popularity,competitiveness,num_apps,rank,importance
voiture-transport,FuelRecord,gas cost planner,,52,242,94,
voiture-transport,FuelRecord,car fuel cost planner,,40,242,121,
voiture-transport,FuelRecord,fuel estimate app,,45,249,107,
voiture-transport,FuelRecord,cost per mile log,,40,241,167,
voiture-transport,FuelRecord,cost per mile car,,45,240,158,
voiture-transport,FuelRecord,gas per mile calculator,,40,233,187,
voiture-transport,FuelRecord,price per gallon tracker,,50,247,79,
voiture-transport,FuelRecord,gas price per mile,,40,233,222,
voiture-transport,FuelRecord,car odometer log,,40,247,180,
voiture-transport,FuelRecord,fuel odometer log,,40,244,57,
voiture-transport,FuelRecord,gas odometer log,,40,241,26,
voiture-transport,FuelRecord,shortcut mileage tracker,,48,239,140,
voiture-transport,FuelRecord,siri mileage tracker,,47,233,145,
voiture-transport,FuelRecord,shortcuts mileage tracker,,47,236,75,
voiture-transport,FuelRecord,bluetooth mileage tracker,,44,233,144,
voiture-transport,FuelRecord,automatic gas tracker,,40,245,27,
voiture-transport,FuelRecord,simple mileage log,,41,234,217,
voiture-transport,FuelRecord,simple fuel log,,40,244,38,
voiture-transport,FuelRecord,simple gas log,,87,243,46,
voiture-transport,FuelRecord,easy mileage tracker,,54,236,182,
voiture-transport,FuelRecord,easy mileage log,,40,233,232,
voiture-transport,FuelRecord,easy fuel log,,40,245,42,
voiture-transport,FuelRecord,easy gas log,,87,242,24,
voiture-transport,FuelRecord,private mileage tracker,,47,236,228,
voiture-transport,FuelRecord,offline fuel tracker,,40,246,44,
voiture-transport,FuelRecord,offline gas tracker,,87,244,40,
voiture-transport,FuelRecord,csv fuel log,,40,243,27,
voiture-transport,FuelRecord,export mileage log,,40,234,200,
voiture-transport,FuelRecord,csv gas log,,40,244,17,
voiture-transport,FuelRecord,export fuel log,,47,249,142,
voiture-transport,FuelRecord,fuel reports csv,,40,249,205,
voiture-transport,FuelRecord,real gas cost,,40,239,71,
voiture-transport,FuelRecord,actual gas cost,,40,248,69,
